"LANG","ITEM","skflavor","suflavor","nsflavor","npiflavor","fciflavor","nqflavor","Haspelmath","type"
"fl84","fl84-2",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl85","fl85-1",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl86","fl86-1",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl86","fl86-2",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl86","fl86-3",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl86","fl86-4",1,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl86","fl86-5",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl86","fl86-6",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl86","fl86-7",1,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl87","fl87-1",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl87","fl87-2",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl87","fl87-3",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl87","fl87-4",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl87","fl87-5",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl87","fl87-6",1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl88","fl88-1",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl88","fl88-2",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl88","fl88-3",0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl88","fl88-4",1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl88","fl88-5",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl88","fl88-6",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl89","fl89-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl89","fl89-2",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl89","fl89-3",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl89","fl89-4",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl89","fl89-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl89","fl89-6",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl90","fl90-1",1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl90","fl90-2",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl90","fl90-3",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl90","fl90-4",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl90","fl90-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl90","fl90-6",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl91","fl91-1",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl91","fl91-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl91","fl91-3",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl91","fl91-4",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl91","fl91-5",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl91","fl91-6",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl92","fl92-1",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl92","fl92-2",1,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl92","fl92-3",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl93","fl93-1",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl93","fl93-2",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl93","fl93-3",1,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl93","fl93-4",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl93","fl93-5",0,0,0,0,1,1,"Haspel-ok","Haspel-ok"
"fl93","fl93-6",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl93","fl93-7",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl94","fl94-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl94","fl94-2",0,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl94","fl94-3",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl94","fl94-4",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl94","fl94-5",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl94","fl94-6",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl94","fl94-7",1,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl95","fl95-1",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl95","fl95-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl95","fl95-3",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl95","fl95-4",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl95","fl95-5",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl95","fl95-6",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl95","fl95-7",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl96","fl96-1",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl96","fl96-2",1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl96","fl96-3",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl97","fl97-1",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl98","fl98-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl98","fl98-2",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl98","fl98-3",1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl98","fl98-4",1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl98","fl98-5",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl99","fl99-1",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl100","fl100-1",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl100","fl100-2",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl100","fl100-3",0,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl100","fl100-4",1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl100","fl100-5",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl100","fl100-6",0,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl101","fl101-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl101","fl101-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl101","fl101-3",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl101","fl101-4",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl101","fl101-5",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl102","fl102-1",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl102","fl102-2",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl102","fl102-3",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl102","fl102-4",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl102","fl102-5",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl102","fl102-6",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl102","fl102-7",0,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl103","fl103-1",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl103","fl103-2",0,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl104","fl104-1",1,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl104","fl104-2",0,0,0,0,1,1,"Haspel-ok","Haspel-ok"
"fl104","fl104-3",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl104","fl104-4",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl104","fl104-5",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl104","fl104-6",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl105","fl105-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl106","fl106-1",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl106","fl106-2",0,1,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl107","fl107-1",1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl107","fl107-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl108","fl108-1",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl108","fl108-2",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl108","fl108-3",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl108","fl108-4",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl108","fl108-5",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl108","fl108-6",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl109","fl109-1",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl110","fl110-1",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl110","fl110-2",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl111","fl111-1",0,1,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl111","fl111-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl111","fl111-3",0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl111","fl111-4",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl111","fl111-5",1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl111","fl111-6",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl111","fl111-7",0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl112","fl112-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl112","fl112-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl112","fl112-3",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl112","fl112-4",0,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl113","fl113-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl113","fl113-2",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl113","fl113-3",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl113","fl113-4",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl114","fl114-1",0,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl114","fl114-2",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl114","fl114-3",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl114","fl114-4",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl114","fl114-5",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl114","fl114-6",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl114","fl114-7",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl115","fl115-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl115","fl115-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl115","fl115-3",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl116","fl116-1",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl116","fl116-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl117","fl117-1",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl117","fl117-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl118","fl118-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl118","fl118-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl118","fl118-3",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl118","fl118-4",1,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl118","fl118-5",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl118","fl118-6",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl118","fl118-7",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl119","fl119-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl119","fl119-2",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl119","fl119-3",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl119","fl119-4",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl119","fl119-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl119","fl119-6",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl119","fl119-7",0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl120","fl120-1",1,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl121","fl121-1",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl121","fl121-2",0,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl121","fl121-3",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl121","fl121-4",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl121","fl121-5",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl122","fl122-1",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl122","fl122-2",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl122","fl122-3",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl122","fl122-4",1,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl122","fl122-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl122","fl122-6",1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl122","fl122-7",1,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl123","fl123-1",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl123","fl123-2",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl123","fl123-3",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl123","fl123-4",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl123","fl123-5",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl123","fl123-6",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl123","fl123-7",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl124","fl124-1",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl124","fl124-2",0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl125","fl125-1",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl126","fl126-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl126","fl126-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl126","fl126-3",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl126","fl126-4",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl126","fl126-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl126","fl126-6",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl127","fl127-1",1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl127","fl127-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl127","fl127-3",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl127","fl127-4",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl127","fl127-5",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl128","fl128-1",0,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl128","fl128-2",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl128","fl128-3",0,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl128","fl128-4",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl128","fl128-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl128","fl128-6",0,0,0,0,1,1,"Haspel-ok","Haspel-ok"
"fl128","fl128-7",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl129","fl129-1",1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl129","fl129-2",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl129","fl129-3",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl129","fl129-4",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl129","fl129-5",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl129","fl129-6",0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl129","fl129-7",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl130","fl130-1",0,1,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl130","fl130-2",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl131","fl131-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl131","fl131-2",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl131","fl131-3",0,0,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl131","fl131-4",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl131","fl131-5",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl131","fl131-6",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl131","fl131-7",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl132","fl132-1",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl132","fl132-2",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl132","fl132-3",0,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl132","fl132-4",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl132","fl132-5",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl132","fl132-6",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl133","fl133-1",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl134","fl134-1",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl134","fl134-2",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl134","fl134-3",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl134","fl134-4",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl134","fl134-5",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl134","fl134-6",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl134","fl134-7",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl135","fl135-1",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl135","fl135-2",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl136","fl136-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl136","fl136-2",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl136","fl136-3",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl136","fl136-4",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl136","fl136-5",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl136","fl136-6",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl137","fl137-1",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl137","fl137-2",0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl137","fl137-3",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl138","fl138-1",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl138","fl138-2",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl138","fl138-3",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl138","fl138-4",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl138","fl138-5",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl138","fl138-6",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl139","fl139-1",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl139","fl139-2",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl139","fl139-3",0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl139","fl139-4",0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl139","fl139-5",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl140","fl140-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl140","fl140-2",0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl140","fl140-3",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl141","fl141-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl141","fl141-2",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl142","fl142-1",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl142","fl142-2",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl142","fl142-3",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl142","fl142-4",0,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl143","fl143-1",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl143","fl143-2",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl143","fl143-3",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl144","fl144-1",0,1,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl145","fl145-1",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl145","fl145-2",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl145","fl145-3",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl145","fl145-4",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl145","fl145-5",0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl145","fl145-6",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl146","fl146-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl146","fl146-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl146","fl146-3",0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl146","fl146-4",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl146","fl146-5",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl146","fl146-6",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl147","fl147-1",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl147","fl147-2",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl147","fl147-3",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl147","fl147-4",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl147","fl147-5",0,0,0,1,0,1,"Haspel-ok","Haspel-ok"
"fl147","fl147-6",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl147","fl147-7",0,0,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl148","fl148-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl148","fl148-2",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl148","fl148-3",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl148","fl148-4",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl148","fl148-5",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl148","fl148-6",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl149","fl149-1",0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl149","fl149-2",1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl149","fl149-3",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl150","fl150-1",0,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl150","fl150-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl150","fl150-3",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl150","fl150-4",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl150","fl150-5",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl150","fl150-6",0,1,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl151","fl151-1",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl151","fl151-2",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl151","fl151-3",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl151","fl151-4",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl151","fl151-5",0,1,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl151","fl151-6",0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"fl151","fl151-7",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl152","fl152-1",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl152","fl152-2",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl152","fl152-3",0,1,0,0,0,1,"Haspel-ok","Haspel-ok"
"fl152","fl152-4",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl153","fl153-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl153","fl153-2",0,0,0,0,1,1,"Haspel-ok","Haspel-ok"
"fl153","fl153-3",0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl154","fl154-1",0,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"fl154","fl154-2",0,1,0,0,1,0,"Haspel-ok","Haspel-ok"
"fl154","fl154-3",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl154","fl154-4",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl155","fl155-1",0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl155","fl155-2",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl155","fl155-3",0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl155","fl155-4",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl156","fl156-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl156","fl156-2",0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"fl156","fl156-3",1,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"fl156","fl156-4",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl156","fl156-5",0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"fl157","fl157-1",0,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl158","fl158-1",1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl158","fl158-2",0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"fl158","fl158-3",0,0,1,1,0,0,"Haspel-ok","Haspel-ok"
"fl158","fl158-4",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl159","fl159-1",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl159","fl159-2",0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl159","fl159-3",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl159","fl159-4",1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"fl159","fl159-5",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl160","fl160-1",0,0,1,1,1,1,"Haspel-ok","Haspel-ok"
"fl160","fl160-2",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl160","fl160-3",0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl161","fl161-1",0,0,0,1,1,1,"Haspel-ok","Haspel-ok"
"fl161","fl161-2",0,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"fl161","fl161-3",0,1,1,0,1,0,"Haspel-ok","Haspel-ok"
"fl161","fl161-4",0,0,1,1,0,1,"Haspel-ok","Haspel-ok"
