"LANG","syn_index","cov_index","type"
"fl4168",10,6,"artificial"
"fl4169",13,6,"artificial"
"fl417",18,6,"artificial"
"fl4170",0,4,"artificial"
"fl4171",10,6,"artificial"
"fl4172",7,5,"artificial"
"fl4173",9,6,"artificial"
"fl4174",10,5,"artificial"
"fl4175",12,6,"artificial"
"fl4176",5,5,"artificial"
"fl4177",14,6,"artificial"
"fl4178",4,6,"artificial"
"fl4179",18,6,"artificial"
"fl418",5,4,"artificial"
"fl4180",4,5,"artificial"
"fl4181",1,3,"artificial"
"fl4182",0,3,"artificial"
"fl4183",11,6,"artificial"
"fl4184",0,3,"artificial"
"fl4185",6,6,"artificial"
"fl4186",10,6,"artificial"
"fl4187",13,6,"artificial"
"fl4188",1,3,"artificial"
"fl4189",1,3,"artificial"
"fl419",1,6,"artificial"
"fl4190",18,6,"artificial"
"fl4191",3,6,"artificial"
"fl4192",15,6,"artificial"
"fl4193",12,6,"artificial"
"fl4194",3,5,"artificial"
"fl4195",0,2,"artificial"
"fl4196",3,5,"artificial"
"fl4197",14,6,"artificial"
"fl4198",14,6,"artificial"
"fl4199",2,5,"artificial"
"fl42",10,5,"artificial"
"fl420",12,5,"artificial"
"fl4200",0,5,"artificial"
"fl4201",7,5,"artificial"
"fl4202",1,5,"artificial"
"fl4203",8,6,"artificial"
"fl4204",1,5,"artificial"
"fl4205",0,5,"artificial"
"fl4206",10,6,"artificial"
"fl4207",2,4,"artificial"
"fl4208",4,5,"artificial"
"fl4209",7,5,"artificial"
"fl421",7,6,"artificial"
"fl4210",18,6,"artificial"
"fl4211",13,6,"artificial"
"fl4212",2,5,"artificial"
"fl4213",3,5,"artificial"
"fl4214",6,4,"artificial"
"fl4215",8,6,"artificial"
"fl4216",2,5,"artificial"
"fl4217",9,6,"artificial"
"fl4218",13,6,"artificial"
"fl4219",0,5,"artificial"
"fl422",11,6,"artificial"
"fl4220",4,6,"artificial"
"fl4221",0,2,"artificial"
"fl4222",3,5,"artificial"
"fl4223",7,6,"artificial"
"fl4224",20,6,"artificial"
"fl4225",12,6,"artificial"
"fl4226",2,4,"artificial"
"fl4227",10,6,"artificial"
"fl4228",15,6,"artificial"
"fl4229",5,5,"artificial"
"fl423",1,5,"artificial"
"fl4230",11,6,"artificial"
"fl4231",18,6,"artificial"
"fl4232",0,2,"artificial"
"fl4233",5,5,"artificial"
"fl4234",0,6,"artificial"
"fl4235",4,6,"artificial"
"fl4236",0,1,"artificial"
"fl4237",6,5,"artificial"
"fl4238",19,6,"artificial"
"fl4239",8,6,"artificial"
"fl424",12,6,"artificial"
"fl4240",0,5,"artificial"
"fl4241",5,6,"artificial"
"fl4242",2,4,"artificial"
"fl4243",15,6,"artificial"
"fl4244",4,6,"artificial"
"fl4245",4,6,"artificial"
"fl4246",5,6,"artificial"
"fl4247",9,6,"artificial"
"fl4248",13,6,"artificial"
"fl4249",2,4,"artificial"
"fl425",14,6,"artificial"
"fl4250",9,6,"artificial"
"fl4251",4,6,"artificial"
"fl4252",17,6,"artificial"
"fl4253",0,3,"artificial"
"fl4254",3,6,"artificial"
"fl4255",5,6,"artificial"
"fl4256",12,5,"artificial"
"fl4257",3,5,"artificial"
"fl4258",4,5,"artificial"
"fl4259",7,6,"artificial"
"fl426",10,5,"artificial"
"fl4260",14,6,"artificial"
"fl4261",14,6,"artificial"
"fl4262",3,5,"artificial"
"fl4263",16,6,"artificial"
"fl4264",0,4,"artificial"
"fl4265",7,6,"artificial"
"fl4266",19,6,"artificial"
"fl4267",7,6,"artificial"
"fl4268",7,5,"artificial"
"fl4269",0,2,"artificial"
"fl427",7,6,"artificial"
"fl4270",1,3,"artificial"
"fl4271",10,6,"artificial"
"fl4272",3,6,"artificial"
"fl4273",12,6,"artificial"
"fl4274",16,6,"artificial"
"fl4275",9,6,"artificial"
"fl4276",5,5,"artificial"
"fl4277",12,6,"artificial"
"fl4278",0,3,"artificial"
"fl4279",0,3,"artificial"
"fl428",0,4,"artificial"
"fl4280",0,4,"artificial"
"fl4281",3,5,"artificial"
"fl4282",3,5,"artificial"
"fl4283",4,5,"artificial"
"fl4284",0,4,"artificial"
"fl4285",8,5,"artificial"
"fl4286",0,4,"artificial"
"fl4287",2,6,"artificial"
"fl4288",8,5,"artificial"
"fl4289",4,4,"artificial"
"fl429",17,6,"artificial"
"fl4290",9,6,"artificial"
"fl4291",10,6,"artificial"
"fl4292",10,6,"artificial"
"fl4293",3,5,"artificial"
"fl4294",2,5,"artificial"
"fl4295",4,6,"artificial"
"fl4296",4,3,"artificial"
"fl4297",0,2,"artificial"
"fl4298",3,5,"artificial"
"fl4299",3,6,"artificial"
"fl43",8,5,"artificial"
"fl430",1,6,"artificial"
"fl4300",0,4,"artificial"
"fl4301",6,6,"artificial"
"fl4302",6,5,"artificial"
"fl4303",16,6,"artificial"
"fl4304",5,5,"artificial"
"fl4305",14,6,"artificial"
"fl4306",2,5,"artificial"
"fl4307",1,5,"artificial"
"fl4308",6,6,"artificial"
"fl4309",0,2,"artificial"
"fl431",2,5,"artificial"
"fl4310",9,6,"artificial"
"fl4311",2,6,"artificial"
"fl4312",1,3,"artificial"
"fl4313",13,6,"artificial"
"fl4314",7,5,"artificial"
"fl4315",3,5,"artificial"
"fl4316",5,5,"artificial"
"fl4317",2,6,"artificial"
"fl4318",7,6,"artificial"
"fl4319",16,6,"artificial"
"fl432",0,2,"artificial"
"fl4320",11,6,"artificial"
"fl4321",7,6,"artificial"
"fl4322",7,5,"artificial"
"fl4323",3,3,"artificial"
"fl4324",3,5,"artificial"
"fl4325",18,6,"artificial"
"fl4326",9,6,"artificial"
"fl4327",11,6,"artificial"
"fl4328",11,6,"artificial"
"fl4329",8,6,"artificial"
"fl433",6,5,"artificial"
"fl4330",12,6,"artificial"
"fl4331",18,6,"artificial"
"fl4332",14,6,"artificial"
"fl4333",0,5,"artificial"
"fl4334",5,6,"artificial"
"fl4335",11,6,"artificial"
"fl4336",9,6,"artificial"
"fl4337",10,6,"artificial"
"fl4338",15,6,"artificial"
"fl4339",5,6,"artificial"
"fl434",12,6,"artificial"
"fl4340",6,6,"artificial"
"fl4341",16,6,"artificial"
"fl4342",1,5,"artificial"
"fl4343",3,5,"artificial"
"fl4344",2,5,"artificial"
"fl4345",0,1,"artificial"
"fl4346",11,6,"artificial"
"fl4347",18,6,"artificial"
"fl4348",2,5,"artificial"
"fl4349",0,5,"artificial"
"fl435",13,6,"artificial"
"fl4350",6,5,"artificial"
"fl4351",12,6,"artificial"
"fl4352",1,4,"artificial"
"fl4353",11,6,"artificial"
"fl4354",5,6,"artificial"
"fl4355",2,5,"artificial"
"fl4356",14,6,"artificial"
"fl4357",0,4,"artificial"
"fl4358",10,6,"artificial"
"fl4359",1,3,"artificial"
"fl436",8,5,"artificial"
"fl4360",18,6,"artificial"
"fl4361",13,6,"artificial"
"fl4362",1,3,"artificial"
"fl4363",19,6,"artificial"
"fl4364",15,6,"artificial"
"fl4365",5,6,"artificial"
"fl4366",8,5,"artificial"
"fl4367",8,5,"artificial"
"fl4368",0,4,"artificial"
"fl4369",18,6,"artificial"
"fl437",0,6,"artificial"
"fl4370",14,6,"artificial"
"fl4371",1,5,"artificial"
"fl4372",7,6,"artificial"
"fl4373",8,6,"artificial"
"fl4374",1,4,"artificial"
"fl4375",1,6,"artificial"
"fl4376",20,6,"artificial"
"fl4377",5,6,"artificial"
"fl4378",1,5,"artificial"
"fl4379",7,5,"artificial"
"fl438",11,6,"artificial"
"fl4380",0,2,"artificial"
"fl4381",17,6,"artificial"
"fl4382",1,6,"artificial"
"fl4383",10,6,"artificial"
"fl4384",6,6,"artificial"
"fl4385",4,5,"artificial"
"fl4386",10,6,"artificial"
"fl4387",3,5,"artificial"
"fl4388",3,6,"artificial"
"fl4389",10,6,"artificial"
"fl439",0,2,"artificial"
"fl4390",1,5,"artificial"
"fl4391",0,3,"artificial"
"fl4392",0,5,"artificial"
"fl4393",2,5,"artificial"
"fl4394",17,6,"artificial"
"fl4395",15,6,"artificial"
"fl4396",6,6,"artificial"
"fl4397",9,6,"artificial"
"fl4398",18,6,"artificial"
"fl4399",14,6,"artificial"
"fl44",7,6,"artificial"
"fl440",13,6,"artificial"
"fl4400",15,6,"artificial"
"fl4401",0,2,"artificial"
"fl4402",5,6,"artificial"
"fl4403",3,5,"artificial"
"fl4404",2,4,"artificial"
"fl4405",4,6,"artificial"
"fl4406",11,6,"artificial"
"fl4407",19,6,"artificial"
"fl4408",5,4,"artificial"
"fl4409",18,6,"artificial"
"fl441",6,6,"artificial"
"fl4410",13,6,"artificial"
"fl4411",11,6,"artificial"
"fl4412",0,3,"artificial"
"fl4413",16,6,"artificial"
"fl4414",0,3,"artificial"
"fl4415",13,6,"artificial"
"fl4416",3,6,"artificial"
"fl4417",15,6,"artificial"
"fl4418",1,6,"artificial"
"fl4419",2,6,"artificial"
"fl442",15,6,"artificial"
"fl4420",12,6,"artificial"
"fl4421",6,5,"artificial"
"fl4422",7,5,"artificial"
"fl4423",3,5,"artificial"
"fl4424",9,6,"artificial"
"fl4425",10,6,"artificial"
"fl4426",1,3,"artificial"
"fl4427",14,6,"artificial"
"fl4428",8,6,"artificial"
"fl4429",4,5,"artificial"
"fl443",15,6,"artificial"
"fl4430",4,6,"artificial"
"fl4431",10,6,"artificial"
"fl4432",19,6,"artificial"
"fl4433",15,6,"artificial"
"fl4434",1,4,"artificial"
"fl4435",1,3,"artificial"
"fl4436",3,5,"artificial"
"fl4437",1,3,"artificial"
"fl4438",7,6,"artificial"
"fl4439",7,6,"artificial"
"fl444",4,5,"artificial"
"fl4440",18,6,"artificial"
"fl4441",9,5,"artificial"
"fl4442",4,6,"artificial"
"fl4443",0,3,"artificial"
"fl4444",7,6,"artificial"
"fl4445",4,5,"artificial"
"fl4446",21,6,"artificial"
"fl4447",7,6,"artificial"
"fl4448",1,6,"artificial"
"fl4449",1,3,"artificial"
"fl445",15,6,"artificial"
"fl4450",15,6,"artificial"
"fl4451",9,6,"artificial"
"fl4452",10,6,"artificial"
"fl4453",12,6,"artificial"
"fl4454",6,5,"artificial"
"fl4455",8,6,"artificial"
"fl4456",6,5,"artificial"
"fl4457",10,6,"artificial"
"fl4458",8,6,"artificial"
"fl4459",8,6,"artificial"
"fl446",14,5,"artificial"
"fl4460",9,6,"artificial"
"fl4461",15,6,"artificial"
"fl4462",10,6,"artificial"
"fl4463",1,4,"artificial"
"fl4464",1,4,"artificial"
"fl4465",6,6,"artificial"
"fl4466",14,6,"artificial"
"fl4467",20,6,"artificial"
"fl4468",3,6,"artificial"
"fl4469",0,5,"artificial"
"fl447",12,6,"artificial"
"fl4470",0,2,"artificial"
"fl4471",18,6,"artificial"
"fl4472",11,6,"artificial"
"fl4473",0,2,"artificial"
"fl4474",6,6,"artificial"
"fl4475",1,6,"artificial"
"fl4476",10,6,"artificial"
"fl4477",4,6,"artificial"
"fl4478",7,6,"artificial"
"fl4479",10,6,"artificial"
"fl448",3,6,"artificial"
"fl4480",9,6,"artificial"
"fl4481",0,3,"artificial"
"fl4482",16,6,"artificial"
"fl4483",5,6,"artificial"
"fl4484",5,6,"artificial"
"fl4485",10,6,"artificial"
"fl4486",11,6,"artificial"
"fl4487",12,6,"artificial"
"fl4488",8,4,"artificial"
"fl4489",6,6,"artificial"
"fl449",0,3,"artificial"
"fl4490",11,6,"artificial"
"fl4491",2,6,"artificial"
"fl4492",15,5,"artificial"
"fl4493",12,6,"artificial"
"fl4494",12,6,"artificial"
"fl4495",0,2,"artificial"
"fl4496",5,6,"artificial"
"fl4497",17,6,"artificial"
"fl4498",0,5,"artificial"
"fl4499",12,6,"artificial"
"fl45",13,6,"artificial"
"fl450",7,5,"artificial"
"fl4500",3,4,"artificial"
"fl4501",2,4,"artificial"
"fl4502",7,5,"artificial"
"fl4503",6,6,"artificial"
"fl4504",5,6,"artificial"
"fl4505",8,6,"artificial"
"fl4506",7,6,"artificial"
"fl4507",4,5,"artificial"
"fl4508",7,6,"artificial"
"fl4509",0,2,"artificial"
"fl451",17,6,"artificial"
"fl4510",0,4,"artificial"
"fl4511",4,5,"artificial"
"fl4512",1,5,"artificial"
"fl4513",17,6,"artificial"
"fl4514",3,6,"artificial"
"fl4515",18,6,"artificial"
"fl4516",9,6,"artificial"
"fl4517",15,6,"artificial"
"fl4518",8,4,"artificial"
"fl4519",14,6,"artificial"
"fl452",11,6,"artificial"
"fl4520",7,6,"artificial"
"fl4521",8,6,"artificial"
"fl4522",4,6,"artificial"
"fl4523",10,6,"artificial"
"fl4524",4,5,"artificial"
"fl4525",0,3,"artificial"
"fl4526",13,6,"artificial"
"fl4527",0,3,"artificial"
"fl4528",0,1,"artificial"
"fl4529",14,6,"artificial"
"fl453",4,5,"artificial"
"fl4530",5,6,"artificial"
"fl4531",9,6,"artificial"
"fl4532",9,6,"artificial"
"fl4533",2,6,"artificial"
"fl4534",4,5,"artificial"
"fl4535",9,6,"artificial"
"fl4536",13,6,"artificial"
"fl4537",2,6,"artificial"
"fl4538",3,5,"artificial"
"fl4539",5,4,"artificial"
"fl454",6,6,"artificial"
"fl4540",7,6,"artificial"
"fl4541",3,6,"artificial"
"fl4542",3,5,"artificial"
"fl4543",7,6,"artificial"
"fl4544",1,3,"artificial"
"fl4545",2,5,"artificial"
"fl4546",6,5,"artificial"
"fl4547",14,6,"artificial"
"fl4548",4,5,"artificial"
"fl4549",12,6,"artificial"
"fl455",5,6,"artificial"
"fl4550",13,6,"artificial"
"fl4551",2,5,"artificial"
"fl4552",1,6,"artificial"
"fl4553",9,6,"artificial"
"fl4554",4,5,"artificial"
"fl4555",0,4,"artificial"
"fl4556",7,5,"artificial"
"fl4557",0,3,"artificial"
"fl4558",7,5,"artificial"
"fl4559",5,6,"artificial"
"fl456",0,3,"artificial"
"fl4560",19,6,"artificial"
"fl4561",3,5,"artificial"
"fl4562",4,6,"artificial"
"fl4563",9,5,"artificial"
"fl4564",6,6,"artificial"
"fl4565",6,6,"artificial"
"fl4566",4,4,"artificial"
"fl4567",14,6,"artificial"
"fl4568",10,6,"artificial"
"fl4569",0,4,"artificial"
"fl457",2,5,"artificial"
"fl4570",2,5,"artificial"
"fl4571",5,5,"artificial"
"fl4572",7,5,"artificial"
"fl4573",17,5,"artificial"
"fl4574",0,3,"artificial"
"fl4575",0,3,"artificial"
"fl4576",8,6,"artificial"
"fl4577",7,6,"artificial"
"fl4578",0,2,"artificial"
"fl4579",15,6,"artificial"
"fl458",16,6,"artificial"
"fl4580",4,5,"artificial"
"fl4581",3,4,"artificial"
"fl4582",11,6,"artificial"
"fl4583",5,6,"artificial"
"fl4584",5,4,"artificial"
"fl4585",7,6,"artificial"
"fl4586",10,6,"artificial"
"fl4587",11,6,"artificial"
"fl4588",11,6,"artificial"
"fl4589",4,5,"artificial"
"fl459",7,6,"artificial"
"fl4590",16,6,"artificial"
"fl4591",3,5,"artificial"
"fl4592",10,6,"artificial"
"fl4593",0,3,"artificial"
"fl4594",12,6,"artificial"
"fl4595",16,6,"artificial"
"fl4596",8,6,"artificial"
"fl4597",15,6,"artificial"
"fl4598",5,6,"artificial"
"fl4599",3,6,"artificial"
"fl46",2,5,"artificial"
"fl460",9,6,"artificial"
"fl4600",0,3,"artificial"
"fl4601",8,5,"artificial"
"fl4602",4,5,"artificial"
"fl4603",15,6,"artificial"
"fl4604",10,6,"artificial"
"fl4605",5,6,"artificial"
"fl4606",12,6,"artificial"
"fl4607",9,6,"artificial"
"fl4608",3,6,"artificial"
"fl4609",9,6,"artificial"
"fl461",0,3,"artificial"
"fl4610",0,2,"artificial"
"fl4611",6,6,"artificial"
"fl4612",17,5,"artificial"
"fl4613",0,4,"artificial"
"fl4614",6,6,"artificial"
"fl4615",0,3,"artificial"
"fl4616",0,4,"artificial"
"fl4617",0,2,"artificial"
"fl4618",10,4,"artificial"
"fl4619",4,6,"artificial"
"fl462",1,6,"artificial"
"fl4620",13,5,"artificial"
"fl4621",4,6,"artificial"
"fl4622",5,6,"artificial"
"fl4623",14,6,"artificial"
"fl4624",4,6,"artificial"
"fl4625",3,5,"artificial"
"fl4626",4,5,"artificial"
"fl4627",0,1,"artificial"
"fl4628",16,6,"artificial"
"fl4629",7,5,"artificial"
"fl463",12,6,"artificial"
"fl4630",2,5,"artificial"
"fl4631",11,6,"artificial"
"fl4632",6,5,"artificial"
"fl4633",3,6,"artificial"
"fl4634",5,6,"artificial"
"fl4635",8,5,"artificial"
"fl4636",8,6,"artificial"
"fl4637",4,5,"artificial"
"fl4638",0,4,"artificial"
"fl4639",16,6,"artificial"
"fl464",6,6,"artificial"
"fl4640",0,4,"artificial"
"fl4641",9,6,"artificial"
"fl4642",13,6,"artificial"
"fl4643",5,5,"artificial"
"fl4644",14,6,"artificial"
"fl4645",0,2,"artificial"
"fl4646",6,5,"artificial"
"fl4647",4,6,"artificial"
"fl4648",2,6,"artificial"
"fl4649",0,4,"artificial"
"fl465",13,6,"artificial"
"fl4650",19,6,"artificial"
"fl4651",13,6,"artificial"
"fl4652",6,6,"artificial"
"fl4653",1,4,"artificial"
"fl4654",16,6,"artificial"
"fl4655",17,6,"artificial"
"fl4656",0,2,"artificial"
"fl4657",0,3,"artificial"
"fl4658",8,5,"artificial"
"fl4659",2,5,"artificial"
"fl466",13,6,"artificial"
"fl4660",6,6,"artificial"
"fl4661",8,6,"artificial"
"fl4662",16,5,"artificial"
"fl4663",5,6,"artificial"
"fl4664",0,6,"artificial"
"fl4665",1,3,"artificial"
"fl4666",18,6,"artificial"
"fl4667",5,5,"artificial"
"fl4668",13,6,"artificial"
"fl4669",14,6,"artificial"
"fl467",4,4,"artificial"
"fl4670",9,5,"artificial"
"fl4671",4,5,"artificial"
"fl4672",9,6,"artificial"
"fl4673",16,6,"artificial"
"fl4674",1,4,"artificial"
"fl4675",0,2,"artificial"
"fl4676",19,6,"artificial"
"fl4677",1,4,"artificial"
"fl4678",7,6,"artificial"
"fl4679",11,6,"artificial"
"fl468",6,6,"artificial"
"fl4680",3,2,"artificial"
"fl4681",4,6,"artificial"
"fl4682",6,5,"artificial"
"fl4683",5,4,"artificial"
"fl4684",14,6,"artificial"
"fl4685",0,5,"artificial"
"fl4686",0,4,"artificial"
"fl4687",10,6,"artificial"
"fl4688",2,4,"artificial"
"fl4689",1,3,"artificial"
"fl469",9,6,"artificial"
"fl4690",22,6,"artificial"
"fl4691",1,3,"artificial"
"fl4692",0,3,"artificial"
"fl4693",15,6,"artificial"
"fl4694",2,6,"artificial"
"fl4695",17,6,"artificial"
"fl4696",2,5,"artificial"
"fl4697",1,5,"artificial"
"fl4698",0,5,"artificial"
"fl4699",11,6,"artificial"
"fl47",8,6,"artificial"
"fl470",3,6,"artificial"
"fl4700",1,5,"artificial"
"fl4701",0,4,"artificial"
"fl4702",2,5,"artificial"
"fl4703",19,5,"artificial"
"fl4704",11,6,"artificial"
"fl4705",8,5,"artificial"
"fl4706",2,5,"artificial"
"fl4707",15,6,"artificial"
"fl4708",9,5,"artificial"
"fl4709",4,5,"artificial"
"fl471",22,6,"artificial"
"fl4710",9,6,"artificial"
"fl4711",5,6,"artificial"
"fl4712",17,6,"artificial"
"fl4713",3,6,"artificial"
"fl4714",12,6,"artificial"
"fl4715",0,3,"artificial"
"fl4716",1,4,"artificial"
"fl4717",7,5,"artificial"
"fl4718",10,6,"artificial"
"fl4719",1,4,"artificial"
"fl472",0,6,"artificial"
"fl4720",0,3,"artificial"
"fl4721",12,6,"artificial"
"fl4722",11,6,"artificial"
"fl4723",6,6,"artificial"
"fl4724",6,6,"artificial"
"fl4725",2,5,"artificial"
"fl4726",0,2,"artificial"
"fl4727",1,5,"artificial"
"fl4728",2,5,"artificial"
"fl4729",14,5,"artificial"
"fl473",3,6,"artificial"
"fl4730",14,6,"artificial"
"fl4731",5,3,"artificial"
"fl4732",12,6,"artificial"
"fl4733",14,6,"artificial"
"fl4734",11,6,"artificial"
"fl4735",7,6,"artificial"
"fl4736",9,5,"artificial"
"fl4737",3,6,"artificial"
"fl4738",15,6,"artificial"
"fl4739",0,2,"artificial"
"fl474",3,5,"artificial"
"fl4740",2,4,"artificial"
"fl4741",10,6,"artificial"
"fl4742",11,6,"artificial"
"fl4743",12,6,"artificial"
"fl4744",0,3,"artificial"
"fl4745",2,6,"artificial"
"fl4746",11,6,"artificial"
"fl4747",13,6,"artificial"
"fl4748",18,6,"artificial"
"fl4749",2,5,"artificial"
"fl475",10,6,"artificial"
"fl4750",12,6,"artificial"
"fl4751",9,6,"artificial"
"fl4752",7,5,"artificial"
"fl4753",2,5,"artificial"
"fl4754",6,6,"artificial"
"fl4755",0,4,"artificial"
"fl4756",9,6,"artificial"
"fl4757",9,6,"artificial"
"fl4758",0,3,"artificial"
"fl4759",0,4,"artificial"
"fl476",10,6,"artificial"
"fl4760",0,1,"artificial"
"fl4761",14,6,"artificial"
"fl4762",16,6,"artificial"
"fl4763",13,6,"artificial"
"fl4764",12,6,"artificial"
"fl4765",0,1,"artificial"
"fl4766",8,5,"artificial"
"fl4767",6,6,"artificial"
"fl4768",2,4,"artificial"
"fl4769",18,6,"artificial"
"fl477",3,6,"artificial"
"fl4770",0,5,"artificial"
"fl4771",3,5,"artificial"
"fl4772",10,6,"artificial"
"fl4773",0,2,"artificial"
"fl4774",10,6,"artificial"
"fl4775",9,6,"artificial"
"fl4776",6,5,"artificial"
"fl4777",5,6,"artificial"
"fl4778",9,6,"artificial"
"fl4779",2,6,"artificial"
"fl478",10,6,"artificial"
"fl4780",11,6,"artificial"
"fl4781",6,5,"artificial"
"fl4782",16,6,"artificial"
"fl4783",0,3,"artificial"
"fl4784",8,6,"artificial"
"fl4785",6,6,"artificial"
"fl4786",11,5,"artificial"
"fl4787",11,6,"artificial"
"fl4788",1,4,"artificial"
"fl4789",14,6,"artificial"
"fl479",13,6,"artificial"
"fl4790",0,2,"artificial"
"fl4791",5,5,"artificial"
"fl4792",6,5,"artificial"
"fl4793",15,6,"artificial"
"fl4794",10,6,"artificial"
"fl4795",0,3,"artificial"
"fl4796",9,6,"artificial"
"fl4797",0,2,"artificial"
"fl4798",1,4,"artificial"
"fl4799",2,4,"artificial"
"fl48",5,6,"artificial"
"fl480",2,5,"artificial"
"fl4800",13,6,"artificial"
"fl4801",2,6,"artificial"
"fl4802",8,6,"artificial"
"fl4803",12,6,"artificial"
"fl4804",5,5,"artificial"
"fl4805",16,6,"artificial"
"fl4806",0,4,"artificial"
"fl4807",0,3,"artificial"
"fl4808",16,6,"artificial"
"fl4809",13,6,"artificial"
"fl481",0,5,"artificial"
"fl4810",1,3,"artificial"
"fl4811",16,6,"artificial"
"fl4812",13,6,"artificial"
"fl4813",15,6,"artificial"
"fl4814",10,6,"artificial"
"fl4815",0,2,"artificial"
"fl4816",5,6,"artificial"
"fl4817",9,6,"artificial"
"fl4818",2,3,"artificial"
"fl4819",10,6,"artificial"
"fl482",9,6,"artificial"
"fl4820",7,5,"artificial"
"fl4821",13,6,"artificial"
"fl4822",8,6,"artificial"
"fl4823",0,2,"artificial"
"fl4824",18,6,"artificial"
"fl4825",0,4,"artificial"
"fl4826",10,5,"artificial"
"fl4827",13,6,"artificial"
"fl4828",7,6,"artificial"
"fl4829",9,4,"artificial"
"fl483",0,3,"artificial"
"fl4830",0,3,"artificial"
"fl4831",9,6,"artificial"
"fl4832",1,3,"artificial"
"fl4833",12,6,"artificial"
"fl4834",0,3,"artificial"
"fl4835",19,6,"artificial"
"fl4836",0,2,"artificial"
"fl4837",12,6,"artificial"
"fl4838",15,6,"artificial"
"fl4839",17,6,"artificial"
"fl484",8,5,"artificial"
"fl4840",5,6,"artificial"
"fl4841",20,6,"artificial"
"fl4842",0,5,"artificial"
"fl4843",0,3,"artificial"
"fl4844",7,6,"artificial"
"fl4845",2,5,"artificial"
"fl4846",8,6,"artificial"
"fl4847",19,6,"artificial"
"fl4848",0,6,"artificial"
"fl4849",10,6,"artificial"
"fl485",3,5,"artificial"
"fl4850",9,6,"artificial"
"fl4851",5,6,"artificial"
"fl4852",8,6,"artificial"
"fl4853",12,6,"artificial"
"fl4854",10,5,"artificial"
"fl4855",12,6,"artificial"
"fl4856",15,6,"artificial"
"fl4857",16,6,"artificial"
"fl4858",3,3,"artificial"
"fl4859",0,5,"artificial"
"fl486",15,6,"artificial"
"fl4860",4,5,"artificial"
"fl4861",1,6,"artificial"
"fl4862",9,6,"artificial"
"fl4863",0,4,"artificial"
"fl4864",7,6,"artificial"
"fl4865",0,2,"artificial"
"fl4866",6,6,"artificial"
"fl4867",7,5,"artificial"
"fl4868",10,6,"artificial"
"fl4869",0,4,"artificial"
"fl487",0,5,"artificial"
"fl4870",10,6,"artificial"
"fl4871",2,5,"artificial"
"fl4872",0,5,"artificial"
"fl4873",11,6,"artificial"
"fl4874",12,6,"artificial"
"fl4875",5,5,"artificial"
"fl4876",15,6,"artificial"
"fl4877",14,6,"artificial"
"fl4878",0,2,"artificial"
"fl4879",0,4,"artificial"
"fl488",1,4,"artificial"
"fl4880",4,6,"artificial"
"fl4881",3,6,"artificial"
"fl4882",17,6,"artificial"
"fl4883",11,6,"artificial"
"fl4884",0,2,"artificial"
"fl4885",0,4,"artificial"
"fl4886",19,6,"artificial"
"fl4887",4,5,"artificial"
"fl4888",0,3,"artificial"
"fl4889",2,5,"artificial"
"fl489",10,6,"artificial"
"fl4890",16,6,"artificial"
"fl4891",10,6,"artificial"
"fl4892",4,6,"artificial"
"fl4893",15,6,"artificial"
"fl4894",2,4,"artificial"
"fl4895",1,5,"artificial"
"fl4896",0,3,"artificial"
"fl4897",7,6,"artificial"
"fl4898",2,4,"artificial"
"fl4899",13,6,"artificial"
"fl49",3,6,"artificial"
"fl490",5,6,"artificial"
"fl4900",21,6,"artificial"
"fl4901",13,6,"artificial"
"fl4902",5,6,"artificial"
"fl4903",1,4,"artificial"
"fl4904",15,6,"artificial"
"fl4905",12,6,"artificial"
"fl4906",11,6,"artificial"
"fl4907",9,6,"artificial"
"fl4908",0,2,"artificial"
"fl4909",12,6,"artificial"
"fl491",2,6,"artificial"
"fl4910",11,6,"artificial"
"fl4911",2,4,"artificial"
"fl4912",13,6,"artificial"
"fl4913",6,6,"artificial"
"fl4914",19,6,"artificial"
"fl4915",8,6,"artificial"
"fl4916",7,5,"artificial"
"fl4917",6,5,"artificial"
"fl4918",12,6,"artificial"
"fl4919",0,5,"artificial"
"fl492",9,6,"artificial"
"fl4920",11,6,"artificial"
