"","LANG","ITEM","spec.know","spec.unkn","irr.nonsp","question","condit","indir.neg","dir.neg","compar","free.ch","neg.frag","Haspelmath","type"
"5092","fl67","fl67-1",0,0,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"4953","fl67","fl67-2",0,1,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"4256","fl68","fl68-1",0,0,0,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"51","fl68","fl68-2",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"1221","fl68","fl68-3",1,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"10051","fl68","fl68-4",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"4257","fl68","fl68-5",0,0,0,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"4414","fl68","fl68-6",0,0,0,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"2571","fl68","fl68-7",0,0,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"3273","fl69","fl69-1",0,1,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"503","fl69","fl69-2",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"2572","fl69","fl69-3",0,0,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"4291","fl69","fl69-4",0,0,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"635","fl69","fl69-5",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"1852","fl69","fl69-6",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"5093","fl69","fl69-7",0,0,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"5054","fl70","fl70-1",0,0,0,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"2552","fl70","fl70-2",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"1283","fl71","fl71-1",1,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"8375","fl71","fl71-2",0,0,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"7454","fl71","fl71-3",0,0,0,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"673","fl71","fl71-4",0,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"7672","fl71","fl71-5",0,1,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"5842","fl71","fl71-6",1,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"611","fl71","fl71-7",0,0,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"2452","fl72","fl72-1",0,0,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"5811","fl73","fl73-1",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"5796","fl73","fl73-2",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"5114","fl73","fl73-3",0,1,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"3274","fl73","fl73-4",0,1,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"4393","fl73","fl73-5",0,1,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"1573","fl73","fl73-6",0,0,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"73","fl74","fl74-1",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"2371","fl75","fl75-1",0,0,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"7652","fl75","fl75-2",0,0,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"1211","fl75","fl75-3",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"664","fl75","fl75-4",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"2491","fl75","fl75-5",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"5797","fl75","fl75-6",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"1592","fl76","fl76-1",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"4415","fl76","fl76-2",0,0,0,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"3234","fl76","fl76-3",0,1,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"253","fl76","fl76-4",0,0,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"2453","fl76","fl76-5",0,0,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"8376","fl76","fl76-6",0,0,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"7614","fl76","fl76-7",0,0,0,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"7591","fl77","fl77-1",0,1,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"2332","fl78","fl78-1",0,0,0,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"7653","fl79","fl79-1",0,0,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"10052","fl79","fl79-2",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"5771","fl79","fl79-3",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"4292","fl80","fl80-1",0,0,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"10173","fl80","fl80-2",0,0,0,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"636","fl80","fl80-3",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"10232","fl80","fl80-4",0,1,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"7455","fl80","fl80-5",0,0,0,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"587","fl81","fl81-1",1,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"5055","fl81","fl81-2",0,0,0,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"5843","fl81","fl81-3",1,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"6332","fl81","fl81-4",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"8352","fl82","fl82-1",0,1,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"7456","fl82","fl82-2",0,0,0,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"1752","fl82","fl82-3",0,1,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"665","fl82","fl82-4",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"7517","fl82","fl82-5",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"682","fl82","fl82-6",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"5772","fl83","fl83-1",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"4315","fl83","fl83-2",0,1,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"437","fl83","fl83-3",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"1252","fl84","fl84-1",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"666","fl84","fl84-2",1,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"10131","fl85","fl85-1",0,0,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"4416","fl86","fl86-1",0,0,0,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"74","fl86","fl86-2",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"10053","fl86","fl86-3",0,0,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"5803","fl86","fl86-4",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"1895","fl86","fl86-5",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"10132","fl86","fl86-6",0,0,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"5782","fl86","fl86-7",1,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"10074","fl87","fl87-1",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"1832","fl87","fl87-2",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"10213","fl87","fl87-3",0,0,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"10092","fl87","fl87-4",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"714","fl87","fl87-5",0,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"6404","fl87","fl87-6",1,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"4258","fl88","fl88-1",0,0,0,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"10153","fl88","fl88-2",0,1,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"2573","fl88","fl88-3",0,0,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"683","fl88","fl88-4",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"7592","fl88","fl88-5",0,1,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"1833","fl88","fl88-6",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"2553","fl89","fl89-1",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"5812","fl89","fl89-2",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"7494","fl89","fl89-3",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"693","fl89","fl89-4",0,0,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"1853","fl89","fl89-5",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"4371","fl89","fl89-6",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"5844","fl90","fl90-1",1,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"10075","fl90","fl90-2",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"1896","fl90","fl90-3",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"10076","fl90","fl90-4",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"1535","fl90","fl90-5",0,0,0,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"3254","fl90","fl90-6",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"5031","fl91","fl91-1",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"2531","fl91","fl91-2",0,0,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"4974","fl91","fl91-3",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"1834","fl91","fl91-4",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"694","fl91","fl91-5",0,0,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"5094","fl91","fl91-6",0,0,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"4954","fl92","fl92-1",0,1,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"5783","fl92","fl92-2",1,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"4293","fl92","fl92-3",0,0,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"4931","fl93","fl93-1",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"4932","fl93","fl93-2",0,0,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"5804","fl93","fl93-3",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"489","fl93","fl93-4",0,0,0,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"8333","fl93","fl93-5",0,0,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"4955","fl93","fl93-6",0,1,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"1897","fl93","fl93-7",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"2554","fl94","fl94-1",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"31","fl94","fl94-2",0,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"4333","fl94","fl94-3",0,0,0,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"10077","fl94","fl94-4",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"7495","fl94","fl94-5",0,0,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"1272","fl94","fl94-6",0,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"6342","fl94","fl94-7",1,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"612","fl95","fl95-1",0,0,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"2372","fl95","fl95-2",0,0,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"695","fl95","fl95-3",0,0,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"2555","fl95","fl95-4",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"7673","fl95","fl95-5",0,1,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"4316","fl95","fl95-6",0,1,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"3255","fl95","fl95-7",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"7518","fl96","fl96-1",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"41","fl96","fl96-2",1,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"10133","fl96","fl96-3",0,0,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"4372","fl97","fl97-1",0,0,1,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"1593","fl98","fl98-1",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"1253","fl98","fl98-2",0,0,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"684","fl98","fl98-3",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"685","fl98","fl98-4",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"4455","fl98","fl98-5",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"10154","fl99","fl99-1",0,1,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"1222","fl100","fl100-1",1,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"1835","fl100","fl100-2",0,1,1,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"5833","fl100","fl100-3",0,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"42","fl100","fl100-4",1,1,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"1732","fl100","fl100-5",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"5798","fl100","fl100-6",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"573","fl101","fl101-1",0,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"2532","fl101","fl101-2",0,0,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"1912","fl101","fl101-3",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"4456","fl101","fl101-4",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"413","fl101","fl101-5",0,0,1,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"75","fl102","fl102-1",0,1,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"3275","fl102","fl102-2",0,1,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"10093","fl102","fl102-3",0,0,0,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"1898","fl102","fl102-4",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"4956","fl102","fl102-5",0,1,1,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"10014","fl102","fl102-6",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"5834","fl102","fl102-7",0,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"3213","fl103","fl103-1",0,0,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"5773","fl103","fl103-2",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"6343","fl104","fl104-1",1,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"8334","fl104","fl104-2",0,0,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"4334","fl104","fl104-3",0,0,0,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"4457","fl104","fl104-4",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"5013","fl104","fl104-5",0,0,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"1273","fl104","fl104-6",0,1,1,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"2492","fl105","fl105-1",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"4891","fl106","fl106-1",0,0,0,1,0,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"8395","fl106","fl106-2",0,1,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"5845","fl107","fl107-1",1,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"2373","fl107","fl107-2",0,0,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"723","fl108","fl108-1",1,1,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"7519","fl108","fl108-2",0,1,1,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"638","fl108","fl108-3",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"696","fl108","fl108-4",0,0,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"1574","fl108","fl108-5",0,0,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"10015","fl108","fl108-6",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"6310","fl109","fl109-1",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"52","fl110","fl110-1",0,0,1,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"6333","fl110","fl110-2",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"8396","fl111","fl111-1",0,1,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"1854","fl111","fl111-2",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"8377","fl111","fl111-3",0,0,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"5032","fl111","fl111-4",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"686","fl111","fl111-5",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"10214","fl111","fl111-6",0,0,1,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"2574","fl111","fl111-7",0,0,0,0,0,0,0,0,1,0,"Haspel-ok","Haspel-ok"
"2493","fl112","fl112-1",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"1691","fl112","fl112-2",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"3256","fl112","fl112-3",0,0,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"5835","fl112","fl112-4",0,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"1855","fl113","fl113-1",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"4317","fl113","fl113-2",0,1,1,1,0,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"5115","fl113","fl113-3",0,1,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"4975","fl113","fl113-4",0,0,0,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"5774","fl114","fl114-1",0,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"7572","fl114","fl114-2",0,0,1,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"10155","fl114","fl114-3",0,1,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"10016","fl114","fl114-4",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"4092","fl114","fl114-5",0,0,0,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"1771","fl114","fl114-6",0,0,0,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"10156","fl114","fl114-7",0,1,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"1212","fl115","fl115-1",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"1733","fl115","fl115-2",0,0,1,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"1772","fl115","fl115-3",0,0,0,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"6334","fl116","fl116-1",0,0,0,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"1899","fl116","fl116-2",0,0,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"5813","fl117","fl117-1",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"1213","fl117","fl117-2",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"2471","fl118","fl118-1",0,1,1,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"1575","fl118","fl118-2",0,0,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"1773","fl118","fl118-3",0,0,0,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"5784","fl118","fl118-4",1,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"4152","fl118","fl118-5",0,1,1,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"2556","fl118","fl118-6",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"2414","fl118","fl118-7",0,0,0,0,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"574","fl119","fl119-1",0,0,0,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"7532","fl119","fl119-2",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"10078","fl119","fl119-3",0,1,1,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"10174","fl119","fl119-4",0,0,0,1,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"1536","fl119","fl119-5",0,0,0,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"2557","fl119","fl119-6",0,1,1,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"8378","fl119","fl119-7",0,0,1,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"5785","fl120","fl120-1",1,0,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"4131","fl121","fl121-1",0,0,1,1,1,0,0,1,1,0,"Haspel-ok","Haspel-ok"
"6394","fl121","fl121-2",0,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
"642","fl121","fl121-3",1,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"7615","fl121","fl121-4",0,0,0,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"7533","fl121","fl121-5",0,0,0,0,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"697","fl122","fl122-1",0,0,1,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"7457","fl122","fl122-2",0,0,0,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"1537","fl122","fl122-3",0,0,0,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"22","fl122","fl122-4",1,0,0,0,0,0,0,0,0,0,"Haspel-ok","Haspel-ok"
"1214","fl122","fl122-5",0,0,0,1,1,1,1,0,0,0,"Haspel-ok","Haspel-ok"
"5846","fl122","fl122-6",1,1,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"5805","fl122","fl122-7",1,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"7654","fl123","fl123-1",0,0,1,1,1,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"5814","fl123","fl123-2",0,0,1,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"1913","fl123","fl123-3",0,1,1,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"5033","fl123","fl123-4",0,1,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"4335","fl123","fl123-5",0,0,0,0,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"4472","fl123","fl123-6",0,1,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"2494","fl123","fl123-7",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"3276","fl124","fl124-1",0,1,1,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"3235","fl124","fl124-2",0,1,0,0,0,0,1,0,1,0,"Haspel-ok","Haspel-ok"
"5095","fl125","fl125-1",0,0,1,1,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"1594","fl126","fl126-1",0,1,1,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"1538","fl126","fl126-2",0,0,0,1,1,0,0,1,0,0,"Haspel-ok","Haspel-ok"
"10017","fl126","fl126-3",0,0,0,1,0,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"4458","fl126","fl126-4",0,0,1,1,1,1,0,1,1,0,"Haspel-ok","Haspel-ok"
"2495","fl126","fl126-5",0,0,0,1,1,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"10134","fl126","fl126-6",0,0,1,0,1,1,1,1,1,1,"Haspel-ok","Haspel-ok"
"687","fl127","fl127-1",1,1,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"1856","fl127","fl127-2",0,0,0,1,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"2392","fl127","fl127-3",0,1,1,1,0,1,1,1,0,0,"Haspel-ok","Haspel-ok"
"651","fl127","fl127-4",0,0,0,0,0,0,1,0,0,0,"Haspel-ok","Haspel-ok"
"6311","fl127","fl127-5",0,1,1,1,1,1,0,0,0,0,"Haspel-ok","Haspel-ok"
"5799","fl128","fl128-1",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"7458","fl128","fl128-2",0,0,0,1,0,1,1,1,0,1,"Haspel-ok","Haspel-ok"
"57910","fl128","fl128-3",0,1,0,0,0,0,1,0,0,1,"Haspel-ok","Haspel-ok"
"1692","fl128","fl128-4",0,0,0,1,0,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"1774","fl128","fl128-5",0,0,0,0,1,1,0,1,0,0,"Haspel-ok","Haspel-ok"
"8335","fl128","fl128-6",0,0,0,0,0,0,1,0,1,1,"Haspel-ok","Haspel-ok"
"5014","fl128","fl128-7",0,0,1,0,1,1,1,1,1,0,"Haspel-ok","Haspel-ok"
"6405","fl129","fl129-1",1,1,1,1,1,1,1,0,0,1,"Haspel-ok","Haspel-ok"
